dataset,suffix,size_mb,modified_at_utc,modified_at_local_naive,sha256_16,read_error,n_columns_sample,columns_sample
data/raw/fbref/sprint_13b/soccerdata/shooting/fbref_shooting_serie_a_2025_2026.parquet,.parquet,0.032,2026-06-08T20:07:17.598263+00:00,2026-06-08T22:07:17,44ee7b403f6ccf4b,,15,"nation, pos, age, born, 90s, Standard_Gls, Standard_Sh, Standard_SoT, Standard_SoT%, Standard_Sh/90, Standard_SoT/90, Standard_G/Sh, Standard_G/SoT, Standard_PK, Standard_PKatt"
data/raw/fbref/sprint_13b/soccerdata/team/fbref_team_misc_premier_league_2025_2026.parquet,.parquet,0.014,2026-06-08T19:23:38.928500+00:00,2026-06-08T21:23:38,a2b184c865683212,,15,"players_used, 90s, Performance_CrdY, Performance_CrdR, Performance_2CrdY, Performance_Fls, Performance_Fld, Performance_Off, Performance_Crs, Performance_Int, Performance_TklW, Performance_PKwon, Performance_PKcon, Performance_OG, url"
data/raw/fbref/sprint_13b/soccerdata/team/fbref_team_playing_time_premier_league_2025_2026.parquet,.parquet,0.017,2026-06-08T19:23:26.122477+00:00,2026-06-08T21:23:26,c4288df376f56adb,,19,"players_used, Age, Playing Time_MP, Playing Time_Min, Playing Time_Mn/MP, Playing Time_Min%, Playing Time_90s, Starts_Starts, Starts_Mn/Start, Starts_Compl, Subs_Subs, Subs_Mn/Sub, Subs_unSub, Team Success_PPM, Team Success_onG, Team Success_onGA, Team Success_+/-, Team Success_+/-90, url"
data/raw/fbref/sprint_13b/soccerdata/team/fbref_team_shooting_premier_league_2025_2026.parquet,.parquet,0.012,2026-06-08T19:23:13.295196+00:00,2026-06-08T21:23:13,f308419c9a9df4e5,,13,"players_used, 90s, Standard_Gls, Standard_Sh, Standard_SoT, Standard_SoT%, Standard_Sh/90, Standard_SoT/90, Standard_G/Sh, Standard_G/SoT, Standard_PK, Standard_PKatt, url"
data/raw/fbref/sprint_13b/soccerdata/team/fbref_team_standard_premier_league_2025_2026.parquet,.parquet,0.018,2026-06-08T19:23:00.562966+00:00,2026-06-08T21:23:00,1b930717222b67ee,,21,"players_used, Age, Poss, Playing Time_MP, Playing Time_Starts, Playing Time_Min, Playing Time_90s, Performance_Gls, Performance_Ast, Performance_G+A, Performance_G-PK, Performance_PK, Performance_PKatt, Performance_CrdY, Performance_CrdR, Per 90 Minutes_Gls, Per 90 Minutes_Ast, Per 90 Minutes_G+A, Per 90 Minutes_G-PK, Per 90 Minutes_G+A-PK, url"
data/raw/transfermarkt/kaggle_player_scores/appearances.csv,.csv,139.775,2026-04-01T07:41:42+00:00,2026-04-01T09:41:42,9fe2b99e67602497,,13,"appearance_id, game_id, player_id, player_club_id, player_current_club_id, date, player_name, competition_id, yellow_cards, red_cards, goals, assists, minutes_played"
data/raw/transfermarkt/kaggle_player_scores/club_games.csv,.csv,10.294,2026-04-01T07:41:48+00:00,2026-04-01T09:41:48,2039afc130e5dbc2,,11,"game_id, club_id, own_goals, own_position, own_manager_name, opponent_id, opponent_goals, opponent_position, opponent_manager_name, hosting, is_win"
data/raw/transfermarkt/kaggle_player_scores/clubs.csv,.csv,0.176,2026-04-01T07:41:50+00:00,2026-04-01T09:41:50,2f401f74fa92b480,,17,"club_id, club_code, name, domestic_competition_id, total_market_value, squad_size, average_age, foreigners_number, foreigners_percentage, national_team_players, stadium_name, stadium_seats, net_transfer_record, coach_name, last_season, filename, url"
data/raw/transfermarkt/kaggle_player_scores/competitions.csv,.csv,0.011,2026-04-01T07:41:50+00:00,2026-04-01T09:41:50,1b8f05db20368e9c,,11,"competition_id, competition_code, name, sub_type, type, country_id, country_name, domestic_league_code, confederation, total_clubs, url"
data/raw/transfermarkt/kaggle_player_scores/countries.csv,.csv,0.012,2026-04-01T07:41:50+00:00,2026-04-01T09:41:50,7cf0b8cc59b78104,,8,"country_id, country_name, country_code, confederation, total_clubs, total_players, average_age, url"
data/raw/transfermarkt/kaggle_player_scores/data/raw/transfermarkt/kaggle_player_scores/appearances.csv,.csv,139.775,2026-04-01T07:41:42+00:00,2026-04-01T09:41:42,9fe2b99e67602497,,13,"appearance_id, game_id, player_id, player_club_id, player_current_club_id, date, player_name, competition_id, yellow_cards, red_cards, goals, assists, minutes_played"
data/raw/transfermarkt/kaggle_player_scores/data/raw/transfermarkt/kaggle_player_scores/club_games.csv,.csv,10.294,2026-04-01T07:41:48+00:00,2026-04-01T09:41:48,2039afc130e5dbc2,,11,"game_id, club_id, own_goals, own_position, own_manager_name, opponent_id, opponent_goals, opponent_position, opponent_manager_name, hosting, is_win"
data/raw/transfermarkt/kaggle_player_scores/data/raw/transfermarkt/kaggle_player_scores/clubs.csv,.csv,0.176,2026-04-01T07:41:50+00:00,2026-04-01T09:41:50,2f401f74fa92b480,,17,"club_id, club_code, name, domestic_competition_id, total_market_value, squad_size, average_age, foreigners_number, foreigners_percentage, national_team_players, stadium_name, stadium_seats, net_transfer_record, coach_name, last_season, filename, url"
data/raw/transfermarkt/kaggle_player_scores/data/raw/transfermarkt/kaggle_player_scores/competitions.csv,.csv,0.011,2026-04-01T07:41:50+00:00,2026-04-01T09:41:50,1b8f05db20368e9c,,11,"competition_id, competition_code, name, sub_type, type, country_id, country_name, domestic_league_code, confederation, total_clubs, url"
data/raw/transfermarkt/kaggle_player_scores/data/raw/transfermarkt/kaggle_player_scores/countries.csv,.csv,0.012,2026-04-01T07:41:50+00:00,2026-04-01T09:41:50,7cf0b8cc59b78104,,8,"country_id, country_name, country_code, confederation, total_clubs, total_players, average_age, url"
data/raw/transfermarkt/kaggle_player_scores/data/raw/transfermarkt/kaggle_player_scores/data/raw/transfermarkt/kaggle_player_scores/appearances.csv,.csv,139.775,2026-04-01T07:41:42+00:00,2026-04-01T09:41:42,9fe2b99e67602497,,13,"appearance_id, game_id, player_id, player_club_id, player_current_club_id, date, player_name, competition_id, yellow_cards, red_cards, goals, assists, minutes_played"
data/raw/transfermarkt/kaggle_player_scores/data/raw/transfermarkt/kaggle_player_scores/data/raw/transfermarkt/kaggle_player_scores/club_games.csv,.csv,10.294,2026-04-01T07:41:48+00:00,2026-04-01T09:41:48,2039afc130e5dbc2,,11,"game_id, club_id, own_goals, own_position, own_manager_name, opponent_id, opponent_goals, opponent_position, opponent_manager_name, hosting, is_win"
data/raw/transfermarkt/kaggle_player_scores/data/raw/transfermarkt/kaggle_player_scores/data/raw/transfermarkt/kaggle_player_scores/clubs.csv,.csv,0.176,2026-04-01T07:41:50+00:00,2026-04-01T09:41:50,2f401f74fa92b480,,17,"club_id, club_code, name, domestic_competition_id, total_market_value, squad_size, average_age, foreigners_number, foreigners_percentage, national_team_players, stadium_name, stadium_seats, net_transfer_record, coach_name, last_season, filename, url"
data/raw/transfermarkt/kaggle_player_scores/data/raw/transfermarkt/kaggle_player_scores/data/raw/transfermarkt/kaggle_player_scores/competitions.csv,.csv,0.011,2026-04-01T07:41:50+00:00,2026-04-01T09:41:50,1b8f05db20368e9c,,11,"competition_id, competition_code, name, sub_type, type, country_id, country_name, domestic_league_code, confederation, total_clubs, url"
data/raw/transfermarkt/kaggle_player_scores/data/raw/transfermarkt/kaggle_player_scores/data/raw/transfermarkt/kaggle_player_scores/countries.csv,.csv,0.012,2026-04-01T07:41:50+00:00,2026-04-01T09:41:50,7cf0b8cc59b78104,,8,"country_id, country_name, country_code, confederation, total_clubs, total_players, average_age, url"
data/raw/transfermarkt/kaggle_player_scores/data/raw/transfermarkt/kaggle_player_scores/data/raw/transfermarkt/kaggle_player_scores/game_events.csv,.csv,145.826,2026-04-01T07:41:50+00:00,2026-04-01T09:41:50,a902f2873292ed9f,,11,"game_event_id, date, game_id, minute, type, club_id, club_name, player_id, description, player_in_id, player_assist_id"
data/raw/transfermarkt/kaggle_player_scores/data/raw/transfermarkt/kaggle_player_scores/data/raw/transfermarkt/kaggle_player_scores/game_lineups.csv,.csv,322.341,2026-04-01T07:41:54+00:00,2026-04-01T09:41:54,skipped_large_file,,10,"game_lineups_id, date, game_id, player_id, club_id, player_name, type, position, number, team_captain"
data/raw/transfermarkt/kaggle_player_scores/data/raw/transfermarkt/kaggle_player_scores/data/raw/transfermarkt/kaggle_player_scores/games.csv,.csv,24.509,2026-04-01T07:42:08+00:00,2026-04-01T09:42:08,4c5768585014e4df,,23,"game_id, competition_id, season, round, date, home_club_id, away_club_id, home_club_goals, away_club_goals, home_club_position, away_club_position, home_club_manager_name, away_club_manager_name, stadium, attendance, referee, url, home_club_formation, away_club_formation, home_club_name, away_club_name, aggregate, competition_type"
data/raw/transfermarkt/kaggle_player_scores/data/raw/transfermarkt/kaggle_player_scores/data/raw/transfermarkt/kaggle_player_scores/national_teams.csv,.csv,0.024,2026-04-01T07:42:08+00:00,2026-04-01T09:42:08,7a68663236e88418,,17,"national_team_id, name, team_code, country_id, country_name, country_code, confederation, team_image_url, squad_size, average_age, foreigners_number, foreigners_percentage, total_market_value, coach_name, fifa_ranking, last_season, url"
data/raw/transfermarkt/kaggle_player_scores/data/raw/transfermarkt/kaggle_player_scores/data/raw/transfermarkt/kaggle_player_scores/player_valuations.csv,.csv,28.632,2026-04-01T07:42:08+00:00,2026-04-01T09:42:08,d288c65bab9dce49,,6,"player_id, date, market_value_in_eur, current_club_name, current_club_id, player_club_domestic_competition_id"
data/raw/transfermarkt/kaggle_player_scores/data/raw/transfermarkt/kaggle_player_scores/data/raw/transfermarkt/kaggle_player_scores/players.csv,.csv,15.952,2026-04-01T07:42:10+00:00,2026-04-01T09:42:10,2b51fa9df4c63557,,26,"player_id, first_name, last_name, name, last_season, current_club_id, player_code, country_of_birth, city_of_birth, country_of_citizenship, date_of_birth, sub_position, position, foot, height_in_cm, contract_expiration_date, agent_name, image_url, international_caps, international_goals, current_national_team_id, url, current_club_domestic_competition_id, current_club_name, market_value_in_eur, highest_market_value_in_eur"
data/raw/transfermarkt/kaggle_player_scores/data/raw/transfermarkt/kaggle_player_scores/data/raw/transfermarkt/kaggle_player_scores/transfers.csv,.csv,12.723,2026-04-01T07:42:10+00:00,2026-04-01T09:42:10,f70d0d8b6ddc7a72,,10,"player_id, transfer_date, transfer_season, from_club_id, to_club_id, from_club_name, to_club_name, transfer_fee, market_value_in_eur, player_name"
data/raw/transfermarkt/kaggle_player_scores/data/raw/transfermarkt/kaggle_player_scores/game_events.csv,.csv,145.826,2026-04-01T07:41:50+00:00,2026-04-01T09:41:50,a902f2873292ed9f,,11,"game_event_id, date, game_id, minute, type, club_id, club_name, player_id, description, player_in_id, player_assist_id"
data/raw/transfermarkt/kaggle_player_scores/data/raw/transfermarkt/kaggle_player_scores/game_lineups.csv,.csv,322.341,2026-04-01T07:41:54+00:00,2026-04-01T09:41:54,skipped_large_file,,10,"game_lineups_id, date, game_id, player_id, club_id, player_name, type, position, number, team_captain"
data/raw/transfermarkt/kaggle_player_scores/data/raw/transfermarkt/kaggle_player_scores/games.csv,.csv,24.509,2026-04-01T07:42:08+00:00,2026-04-01T09:42:08,4c5768585014e4df,,23,"game_id, competition_id, season, round, date, home_club_id, away_club_id, home_club_goals, away_club_goals, home_club_position, away_club_position, home_club_manager_name, away_club_manager_name, stadium, attendance, referee, url, home_club_formation, away_club_formation, home_club_name, away_club_name, aggregate, competition_type"
data/raw/transfermarkt/kaggle_player_scores/data/raw/transfermarkt/kaggle_player_scores/national_teams.csv,.csv,0.024,2026-04-01T07:42:08+00:00,2026-04-01T09:42:08,7a68663236e88418,,17,"national_team_id, name, team_code, country_id, country_name, country_code, confederation, team_image_url, squad_size, average_age, foreigners_number, foreigners_percentage, total_market_value, coach_name, fifa_ranking, last_season, url"
data/raw/transfermarkt/kaggle_player_scores/data/raw/transfermarkt/kaggle_player_scores/player_valuations.csv,.csv,28.632,2026-04-01T07:42:08+00:00,2026-04-01T09:42:08,d288c65bab9dce49,,6,"player_id, date, market_value_in_eur, current_club_name, current_club_id, player_club_domestic_competition_id"
data/raw/transfermarkt/kaggle_player_scores/data/raw/transfermarkt/kaggle_player_scores/players.csv,.csv,15.952,2026-04-01T07:42:10+00:00,2026-04-01T09:42:10,2b51fa9df4c63557,,26,"player_id, first_name, last_name, name, last_season, current_club_id, player_code, country_of_birth, city_of_birth, country_of_citizenship, date_of_birth, sub_position, position, foot, height_in_cm, contract_expiration_date, agent_name, image_url, international_caps, international_goals, current_national_team_id, url, current_club_domestic_competition_id, current_club_name, market_value_in_eur, highest_market_value_in_eur"
data/raw/transfermarkt/kaggle_player_scores/data/raw/transfermarkt/kaggle_player_scores/transfers.csv,.csv,12.723,2026-04-01T07:42:10+00:00,2026-04-01T09:42:10,f70d0d8b6ddc7a72,,10,"player_id, transfer_date, transfer_season, from_club_id, to_club_id, from_club_name, to_club_name, transfer_fee, market_value_in_eur, player_name"
data/raw/transfermarkt/kaggle_player_scores/game_events.csv,.csv,145.826,2026-04-01T07:41:50+00:00,2026-04-01T09:41:50,a902f2873292ed9f,,11,"game_event_id, date, game_id, minute, type, club_id, club_name, player_id, description, player_in_id, player_assist_id"
data/raw/transfermarkt/kaggle_player_scores/game_lineups.csv,.csv,322.341,2026-04-01T07:41:54+00:00,2026-04-01T09:41:54,skipped_large_file,,10,"game_lineups_id, date, game_id, player_id, club_id, player_name, type, position, number, team_captain"
data/raw/transfermarkt/kaggle_player_scores/games.csv,.csv,24.509,2026-04-01T07:42:08+00:00,2026-04-01T09:42:08,4c5768585014e4df,,23,"game_id, competition_id, season, round, date, home_club_id, away_club_id, home_club_goals, away_club_goals, home_club_position, away_club_position, home_club_manager_name, away_club_manager_name, stadium, attendance, referee, url, home_club_formation, away_club_formation, home_club_name, away_club_name, aggregate, competition_type"
data/raw/transfermarkt/kaggle_player_scores/national_teams.csv,.csv,0.024,2026-04-01T07:42:08+00:00,2026-04-01T09:42:08,7a68663236e88418,,17,"national_team_id, name, team_code, country_id, country_name, country_code, confederation, team_image_url, squad_size, average_age, foreigners_number, foreigners_percentage, total_market_value, coach_name, fifa_ranking, last_season, url"
data/raw/transfermarkt/kaggle_player_scores/player_valuations.csv,.csv,28.632,2026-04-01T07:42:08+00:00,2026-04-01T09:42:08,d288c65bab9dce49,,6,"player_id, date, market_value_in_eur, current_club_name, current_club_id, player_club_domestic_competition_id"
data/raw/transfermarkt/kaggle_player_scores/players.csv,.csv,15.952,2026-04-01T07:42:10+00:00,2026-04-01T09:42:10,2b51fa9df4c63557,,26,"player_id, first_name, last_name, name, last_season, current_club_id, player_code, country_of_birth, city_of_birth, country_of_citizenship, date_of_birth, sub_position, position, foot, height_in_cm, contract_expiration_date, agent_name, image_url, international_caps, international_goals, current_national_team_id, url, current_club_domestic_competition_id, current_club_name, market_value_in_eur, highest_market_value_in_eur"
data/raw/transfermarkt/kaggle_player_scores/transfers.csv,.csv,12.723,2026-04-01T07:42:10+00:00,2026-04-01T09:42:10,f70d0d8b6ddc7a72,,10,"player_id, transfer_date, transfer_season, from_club_id, to_club_id, from_club_name, to_club_name, transfer_fee, market_value_in_eur, player_name"
data/raw/transfermarkt/sample_transfermarkt.csv,.csv,0.0,2026-04-27T19:03:25.091614+00:00,2026-04-27T21:03:25,2a11b8dabb7b5801,,7,"player_name, season, age, position, club, league, market_value_eur"
data/raw/transfermarkt/update_2025_2026/appearances.csv,.csv,141.56,2026-06-02T07:16:36+00:00,2026-06-02T09:16:36,ff21ba492937ad22,,13,"appearance_id, game_id, player_id, player_club_id, player_current_club_id, date, player_name, competition_id, yellow_cards, red_cards, goals, assists, minutes_played"
data/raw/transfermarkt/update_2025_2026/club_games.csv,.csv,10.514,2026-06-02T07:16:48+00:00,2026-06-02T09:16:48,d7f1597b4725f9b7,,11,"game_id, club_id, own_goals, own_position, own_manager_name, opponent_id, opponent_goals, opponent_position, opponent_manager_name, hosting, is_win"
data/raw/transfermarkt/update_2025_2026/clubs.csv,.csv,0.176,2026-06-02T07:16:48+00:00,2026-06-02T09:16:48,3c0b57ab01744e67,,17,"club_id, club_code, name, domestic_competition_id, total_market_value, squad_size, average_age, foreigners_number, foreigners_percentage, national_team_players, stadium_name, stadium_seats, net_transfer_record, coach_name, last_season, filename, url"
data/raw/transfermarkt/update_2025_2026/competitions.csv,.csv,0.011,2026-06-02T07:16:48+00:00,2026-06-02T09:16:48,1b8f05db20368e9c,,11,"competition_id, competition_code, name, sub_type, type, country_id, country_name, domestic_league_code, confederation, total_clubs, url"
data/raw/transfermarkt/update_2025_2026/countries.csv,.csv,0.012,2026-06-02T07:16:48+00:00,2026-06-02T09:16:48,7cf0b8cc59b78104,,8,"country_id, country_name, country_code, confederation, total_clubs, total_players, average_age, url"
data/raw/transfermarkt/update_2025_2026/game_events.csv,.csv,149.328,2026-06-02T07:16:48+00:00,2026-06-02T09:16:48,5e94aa3a44f622d1,,11,"game_event_id, date, game_id, minute, type, club_id, club_name, player_id, description, player_in_id, player_assist_id"
data/raw/transfermarkt/update_2025_2026/game_lineups.csv,.csv,335.377,2026-06-02T07:16:58+00:00,2026-06-02T09:16:58,skipped_large_file,,10,"game_lineups_id, date, game_id, player_id, club_id, player_name, type, position, number, team_captain"
data/raw/transfermarkt/update_2025_2026/games.csv,.csv,25.067,2026-06-02T07:17:22+00:00,2026-06-02T09:17:22,5206ae6ea5a6dbe4,,23,"game_id, competition_id, season, round, date, home_club_id, away_club_id, home_club_goals, away_club_goals, home_club_position, away_club_position, home_club_manager_name, away_club_manager_name, stadium, attendance, referee, url, home_club_formation, away_club_formation, home_club_name, away_club_name, aggregate, competition_type"
data/raw/transfermarkt/update_2025_2026/national_teams.csv,.csv,0.024,2026-06-02T07:17:24+00:00,2026-06-02T09:17:24,da35e331325a9f89,,17,"national_team_id, name, team_code, country_id, country_name, country_code, confederation, team_image_url, squad_size, average_age, foreigners_number, foreigners_percentage, total_market_value, coach_name, fifa_ranking, last_season, url"
data/raw/transfermarkt/update_2025_2026/player_valuations.csv,.csv,23.537,2026-06-02T07:17:24+00:00,2026-06-02T09:17:24,bb776c1939a325b7,,6,"player_id, date, market_value_in_eur, current_club_name, current_club_id, player_club_domestic_competition_id"
data/raw/transfermarkt/update_2025_2026/players.csv,.csv,15.872,2026-06-02T07:17:26+00:00,2026-06-02T09:17:26,4d58c3a81153f2ce,,26,"player_id, first_name, last_name, name, last_season, current_club_id, player_code, country_of_birth, city_of_birth, country_of_citizenship, date_of_birth, sub_position, position, foot, height_in_cm, contract_expiration_date, agent_name, image_url, international_caps, international_goals, current_national_team_id, url, current_club_domestic_competition_id, current_club_name, market_value_in_eur, highest_market_value_in_eur"
data/raw/transfermarkt/update_2025_2026/transfers.csv,.csv,3.241,2026-06-02T07:17:26+00:00,2026-06-02T09:17:26,96775416e524068b,,10,"player_id, transfer_date, transfer_season, from_club_id, to_club_id, from_club_name, to_club_name, transfer_fee, market_value_in_eur, player_name"
reports/business/roi_global_summary.csv,.csv,0.001,2026-05-25T21:06:07.719529+00:00,2026-05-25T23:06:07,7030cdfbbcb18ff7,,14,"players, total_market_value_eur, total_predicted_value_eur, total_expected_profit_eur, avg_expected_profit_eur, median_expected_profit_eur, avg_expected_roi_pct, median_expected_roi_pct, positive_roi_rate, total_risk_adjusted_profit_eur, avg_risk_adjusted_roi_pct, avg_opportunity_score, avg_confidence_score, avg_growth_score"
reports/business/roi_scouting_shortlist.csv,.csv,0.032,2026-05-25T21:06:07.739647+00:00,2026-05-25T23:06:07,99c2bbcab02ac728,,24,"player_name_fbref, player_name_tm, club, league, season, position_group, age, minutes_played, market_value_eur, predicted_market_value_eur, assumed_buy_price_eur, assumed_sell_price_eur, expected_profit_eur, expected_roi_pct, risk_adjusted_profit_eur, risk_adjusted_roi_pct, positive_roi_flag, inefficiency_score_z, growth_score, confidence_score, opportunity_score, opportunity_tier, matching_confidence, matching_method"
reports/business/roi_scouting_shortlist_summary.csv,.csv,0.001,2026-05-25T21:06:07.739647+00:00,2026-05-25T23:06:07,b5908cdd9876a71e,,14,"players, total_market_value_eur, total_predicted_value_eur, total_expected_profit_eur, avg_expected_profit_eur, median_expected_profit_eur, avg_expected_roi_pct, median_expected_roi_pct, positive_roi_rate, total_risk_adjusted_profit_eur, avg_risk_adjusted_roi_pct, avg_opportunity_score, avg_confidence_score, avg_growth_score"
reports/business/roi_simulation.csv,.csv,0.365,2026-05-25T21:06:07.719529+00:00,2026-05-25T23:06:07,a03cffb5dfe32a74,,24,"player_name_fbref, player_name_tm, club, league, season, position_group, age, minutes_played, market_value_eur, predicted_market_value_eur, assumed_buy_price_eur, assumed_sell_price_eur, expected_profit_eur, expected_roi_pct, risk_adjusted_profit_eur, risk_adjusted_roi_pct, positive_roi_flag, inefficiency_score_z, growth_score, confidence_score, opportunity_score, opportunity_tier, matching_confidence, matching_method"
