player_name_fbref,player_id_tm,club,current_club_name_tm,league,season,position_group,age,minutes_played,market_value_eur,log_market_value_eur,model,feature_set,predicted_log_market_value_ml,predicted_market_value_ml_eur,residual_log_observed_minus_predicted,inefficiency_score_ml,market_value_growth_prev,delta_log_market_value_prev,growth_index,breakout_indicator,career_year,matching_confidence,matching_method,goals_per90,assists_per90,predicted_market_value_eur,residual_observed_minus_predicted_log,inefficiency_score_log,market_value_gap_eur,market_value_gap_pct,inefficiency_score_log_winsorized,market_value_gap_pct_winsorized,inefficiency_score_z,market_value_gap_pct_z,is_undervalued,is_overvalued,inefficiency_rank
Simon Adingra,658536.0,Brighton,Association sportive de Monaco Football Club,Premier League,2024-2025,MID,22.95687885010267,1097,30000000.0,17.216707939626428,HistGradientBoosting,A_v13A_current,16.924169608633694,22390999.065404564,0.2925383309927341,-0.2925383309927341,0.0,0.0,-0.28329844427707607,0,2,0.85,exact_age_validated,0.16,0.16,22390999.065404564,0.2925383309927341,-0.2925383309927341,-7609000.934595436,-0.2536333644865145,-0.2925383309927341,-0.2536333644865145,-0.1891838595737625,-0.46824350165523887,False,True,3567
Gjivai Zechiël,571149.0,Sparta Rotterdam,Football Club Utrecht,Eredivisie,2024-2025,MID,20.369609856262837,1025,3000000.0,14.914122846632385,RandomForest,B_v13B_advanced,14.62148202299796,2238870.427036212,0.2926408236344251,-0.2926408236344251,4.0,1.6094365791021001,1.4917442034997166,1,1,0.85,exact_age_validated,0.18,0.09,2238870.4270362114,0.2926408236344251,-0.2926408236344251,-761129.5729637886,-0.2537098576545962,-0.2926408236344251,-0.2537098576545962,-0.18929139523172545,-0.4683037720626975,False,True,3568
Moses Usor,1003622.0,LASK,Linzer Athletik-Sport-Klub,Austrian Bundesliga,2024-2025,MID,22.863791923340177,653,2000000.0,14.50865773852422,LightGBM,B_v13B_advanced,14.215678705456432,1492075.565313711,0.2929790330677875,-0.2929790330677875,-0.2,-0.22314345131425384,-0.44034709611189626,0,3,0.85,exact_age_validated,0.0,0.14,1492075.565313711,0.2929790330677893,-0.2929790330677893,-507924.43468628894,-0.25396221734314445,-0.2929790330677893,-0.25396221734314445,-0.18964624581754344,-0.4685026110131082,False,True,3569
Gabri Martínez,906948.0,Braga,Sporting Clube de Braga,Liga Portugal,2024-2025,MID,21.711156741957563,1542,3000000.0,14.914122846632385,HistGradientBoosting,B_v13B_advanced,14.621070288172346,2237948.795858211,0.2930525584600385,-0.2930525584600385,0.6666666666666666,0.5108254015438671,0.4347835211291611,1,2,0.85,exact_age_validated,0.23,0.12,2237948.795858211,0.2930525584600385,-0.2930525584600385,-762051.2041417891,-0.25401706804726304,-0.2930525584600385,-0.25401706804726304,-0.18972338893047386,-0.4685458289156938,False,True,3570
Sepp van den Berg,541231.0,Brentford,Brentford Football Club,Premier League,2024-2025,DEF,22.781656399726216,2586,18000000.0,16.70588231586044,LightGBM,A_v13A_current,16.41280425021519,13427350.276870774,0.2930780656452505,-0.2930780656452505,0.5,0.4054650803303872,0.018570440207696298,0,5,0.85,exact_age_validated,0.0,0.0,13427350.276870774,0.2930780656452505,-0.2930780656452505,-4572649.723129226,-0.25403609572940145,-0.2930780656452505,-0.25403609572940145,-0.1897501511633454,-0.46856082118473213,False,True,3571
Brooke Norton-Cuffy,728733.0,Genoa,Genoa Cricket and Football Club,Serie A,2024-2025,DEF,20.933607118412045,719,4500000.0,15.319587954740548,RandomForest,B_v13B_advanced,15.02544049782075,3353249.7151629287,0.2941474569197986,-0.2941474569197986,0.0,0.0,-0.28329844427707607,0,4,0.85,exact_age_validated,0.0,0.0,3353249.7151629287,0.2941474569197986,-0.2941474569197986,-1146750.2848370713,-0.2548333966304603,-0.2941474569197986,-0.2548333966304603,-0.1908721604357285,-0.46918902957744324,False,True,3572
Ringo Meerveld,577455.0,Willem II,Sportclub Heerenveen,Eredivisie,2024-2025,MID,22.43394934976044,2900,3000000.0,14.914122846632385,XGBoost,A_v13A_current,14.619141578674316,2233636.5,0.2949812679580681,-0.2949812679580681,0.0,0.0,-0.28329844427707607,0,2,0.85,exact_age_validated,0.12,0.06,2233636.6025803527,0.2949812679580681,-0.2949812679580681,-766363.3974196473,-0.2554544658065491,-0.2949812679580681,-0.2554544658065491,-0.19174699805468057,-0.46967838167569753,False,True,3573
Assane Diao,1061282.0,Como,Calcio Como,Serie A,2024-2025,MID,19.30458590006845,1252,9000000.0,16.012735135300492,XGBoost,B_v13B_advanced,15.717738151550291,6700804.0,0.2949969837501989,-0.2949969837501989,-0.25,-0.28768204467400693,-0.48482164721632026,0,2,0.85,exact_age_validated,0.58,0.07,6700804.498462916,0.29499698375020067,-0.29499698375020067,-2299195.5015370836,-0.2554661668374537,-0.29499698375020067,-0.2554661668374537,-0.19176348712179309,-0.46968760113827174,False,True,3574
Anass Salah-Eddine,485584.0,Twente,Eindhovense Voetbalvereniging Philips Sport Vereniging,Eredivisie,2024-2025,DEF,22.7378507871321,1280,4000000.0,15.201804919084164,LightGBM,A_v13A_current,14.9059144374855,2975475.5635639583,0.2958904815986649,-0.2958904815986649,2.3333333333333335,1.2039722209929185,1.048923568498457,1,2,0.85,exact_age_validated,0.14,0.14,2975475.5635639583,0.29589048159866493,-0.29589048159866493,-1024524.4364360417,-0.25613110910901044,-0.29589048159866493,-0.25613110910901044,-0.19270094836230575,-0.470211521674553,False,True,3575
Andy Diouf,711976.0,Lens,Football Club Internazionale Milano S.p.A.,Ligue 1,2024-2025,MID,21.56878850102669,2225,10000000.0,16.11809565095832,XGBoost,B_v13B_advanced,15.822103500366213,7437933.0,0.2959921505921095,-0.2959921505921095,0.1111111111111111,0.10536050454671653,-0.20713059611163165,0,2,0.85,exact_age_validated,0.04,0.08,7437932.6633400135,0.2959921505921077,-0.2959921505921077,-2562067.3366599865,-0.25620673366599866,-0.2959921505921077,-0.25620673366599866,-0.19280761984548653,-0.47027110768697566,False,True,3576
Sael Kumbedi,951579.0,Lyon,Verein für Leibesübungen Wolfsburg,Ligue 1,2024-2025,DEF,19.534565366187543,951,5000000.0,15.424948470398377,XGBoost,B_v13B_advanced,15.128923416137695,3718844.0,0.2960250542606797,-0.2960250542606797,-0.2857142857142857,-0.33647217947836516,-0.5181917994775359,0,2,0.85,exact_age_validated,0.0,0.0,3718843.9660475487,0.2960250542606815,-0.2960250542606815,-1281156.0339524513,-0.2562312067904903,-0.2960250542606815,-0.2562312067904903,-0.1928421424960017,-0.470290390522579,False,True,3577
Andrey Santos,743600.0,Strasbourg,Chelsea Football Club,Ligue 1,2024-2025,MID,20.42984257357974,2855,18000000.0,16.70588231586044,XGBoost,B_v13B_advanced,16.4091854095459,13378846.0,0.2966969063145406,-0.2966969063145406,0.2,0.18232154568284287,-0.1505598767343063,0,2,0.85,exact_age_validated,0.32,0.09,13378846.651986843,0.2966969063145406,-0.2966969063145406,-4621153.348013157,-0.2567307415562865,-0.2966969063145406,-0.2567307415562865,-0.19354705215071916,-0.470683983370533,False,True,3578
Joe Scally,504153.0,Gladbach,Borussia Verein für Leibesübungen 1900 Mönchengladbach,Bundesliga,2024-2025,DEF,21.971252566735117,2578,10000000.0,16.11809565095832,RandomForest,B_v13B_advanced,15.821173087545974,7431015.533825954,0.2969225634123464,-0.2969225634123464,0.0,0.0,-0.28329844427707607,0,4,0.85,exact_age_validated,0.0,0.0,7431015.533825954,0.29692256341234646,-0.29692256341234646,-2568984.4661740456,-0.2568984466174046,-0.29692256341234646,-0.2568984466174046,-0.19378381241063827,-0.4708161213459883,False,True,3579
Abdukodir Khusanov,763079.0,Lens,Manchester City Football Club,Ligue 1,2024-2025,DEF,20.605065023956197,975,5000000.0,15.424948470398377,RandomForest,A_v13A_current,15.127885678488209,3714986.783369409,0.2970627919101662,-0.2970627919101662,1.0,0.6931469805600052,0.5836309291636336,1,2,0.85,exact_age_validated,0.0,0.0,3714986.7833694085,0.29706279191016804,-0.29706279191016804,-1285013.2166305915,-0.25700264332611833,-0.29706279191016804,-0.25700264332611833,-0.1939309406681366,-0.47089821989475433,False,True,3580
Giuliano Simeone,742201.0,Atlético Madrid,Club Atlético de Madrid S.A.D.,LaLiga,2024-2025,MID,22.026009582477755,1926,12000000.0,16.300417207752275,HistGradientBoosting,B_v13B_advanced,16.003287848300143,8915374.785747882,0.297129359452132,-0.297129359452132,3.0,1.386294111119943,0.904709880074011,0,3,0.85,exact_age_validated,0.09,0.28,8915374.785747882,0.29712935945213204,-0.29712935945213204,-3084625.214252118,-0.2570521011876765,-0.29712935945213204,-0.2570521011876765,-0.19400078357886627,-0.47093718867514217,False,True,3581
Zidane Iqbal,686845.0,Utrecht,Football Club Utrecht,Eredivisie,2024-2025,MID,21.642710472279266,1449,1000000.0,13.815510557964274,LightGBM,B_v13B_advanced,13.518295891746869,742884.5230335381,0.2972146662174051,-0.2972146662174051,0.0,0.0,-0.28329844427707607,0,2,0.85,exact_age_validated,0.06,0.0,742884.5230335381,0.2972146662174051,-0.2972146662174051,-257115.47696646187,-0.25711547696646186,-0.2972146662174051,-0.25711547696646186,-0.19409028775185838,-0.47098712364458056,False,True,3582
Filip Krastev,486814.0,Zwolle,Göztepe Sportif Yatırımlar A.Ş.,Eredivisie,2024-2025,MID,22.99794661190965,2174,3500000.0,15.068273526459642,LightGBM,B_v13B_advanced,14.770987031314824,2599909.075230001,0.2972864951448173,-0.2972864951448173,0.16666666666666666,0.1541506322082249,-0.17136330217534446,0,2,0.85,exact_age_validated,0.25,0.17,2599909.0752300015,0.2972864951448173,-0.2972864951448173,-900090.9247699985,-0.257168835648571,-0.2972864951448173,-0.257168835648571,-0.19416565092762011,-0.471029165954931,False,True,3583
Oliver Braude,869067.0,Heerenveen,Sportclub Heerenveen,Eredivisie,2024-2025,DEF,20.82135523613963,2607,2500000.0,14.73180128983843,HistGradientBoosting,A_v13A_current,14.43353280383412,1855255.17244744,0.298268486004309,-0.298268486004309,0.25,0.22314345131425384,-0.12020898470180463,0,1,0.85,exact_age_validated,0.0,0.07,1855255.1724474397,0.298268486004309,-0.298268486004309,-644744.8275525603,-0.2578979310210241,-0.298268486004309,-0.2578979310210241,-0.19519595936193077,-0.4716036339273785,False,True,3584
Renato Veiga,805714.0,Juventus,Villarreal Club de Fútbol S.A.D.,Serie A,2024-2025,DEF,21.177275838466805,1093,8000000.0,15.89495209964411,XGBoost,B_v13B_advanced,15.595813751220703,5931654.0,0.2991383484234067,-0.2991383484234067,1.6666666666666667,0.9808290446784405,0.8354942081860997,1,2,0.85,exact_age_validated,0.0,0.08,5931654.58365084,0.2991383484234067,-0.2991383484234067,-2068345.4163491596,-0.25854317704364493,-0.2991383484234067,-0.25854317704364493,-0.19610862222271355,-0.47211203541825303,False,True,3585
Carlos Alcaraz,748319.0,Everton,Everton Football Club,Premier League,2024-2025,MID,22.026009582477755,764,14000000.0,16.454567887579532,LightGBM,A_v13A_current,16.155221811518043,10378239.45029048,0.2993460760614894,-0.2993460760614894,-0.06666666666666667,-0.06899286672504701,-0.3324391875283366,0,4,0.85,exact_age_validated,0.24,0.35,10378239.450290479,0.29934607606148944,-0.29934607606148944,-3621760.5497095212,-0.2586971821221087,-0.29934607606148944,-0.2586971821221087,-0.19632657082731347,-0.47223337891941114,False,True,3586
Joe Scally,504153.0,Gladbach,Borussia Verein für Leibesübungen 1900 Mönchengladbach,Bundesliga,2024-2025,DEF,21.971252566735117,2578,10000000.0,16.11809565095832,LightGBM,A_v13A_current,15.818029765575632,7407694.13197614,0.3000658853826881,-0.3000658853826881,0.0,0.0,-0.28329844427707607,0,4,0.85,exact_age_validated,0.0,0.0,7407694.13197614,0.3000658853826881,-0.3000658853826881,-2592305.8680238603,-0.25923058680238603,-0.3000658853826881,-0.25923058680238603,-0.19708179742393403,-0.4726536585107381,False,True,3587
Koni De Winter,490384.0,Genoa,Associazione Calcio Milan,Serie A,2024-2025,DEF,22.51882272416153,2135,12000000.0,16.300417207752275,RandomForest,B_v13B_advanced,15.999726931431496,8883684.334301144,0.300690276320779,-0.300690276320779,0.0,0.0,-0.28329844427707607,0,3,0.85,exact_age_validated,0.13,0.0,8883684.334301144,0.30069027632077905,-0.30069027632077905,-3116315.665698856,-0.25969297214157133,-0.30069027632077905,-0.25969297214157133,-0.19773691070080837,-0.4730179806259609,False,True,3588
Amir Richardson,893675.0,Fiorentina,Football Club København,Serie A,2024-2025,MID,22.73237508555784,1099,9000000.0,16.012735135300492,HistGradientBoosting,B_v13B_advanced,15.71137677306619,6658313.439046656,0.3013583622343017,-0.3013583622343017,0.5,0.405465052552616,0.3519037569989318,1,2,0.85,exact_age_validated,0.08,0.08,6658313.439046656,0.3013583622343017,-0.3013583622343017,-2341686.560953344,-0.2601873956614827,-0.3013583622343017,-0.2601873956614827,-0.19843786890718396,-0.47340754622704023,False,True,3589
Jack Hinshelwood,867688.0,Brighton,Brighton and Hove Albion Football Club,Premier League,2024-2025,DEF,19.47433264887064,1842,20000000.0,16.811242831518264,RandomForest,A_v13A_current,16.509657809078085,14792898.745275052,0.3015850224401788,-0.3015850224401788,0.25,0.22314353881420956,-0.12020893259421028,0,2,0.85,exact_age_validated,0.24,0.1,14792898.745275052,0.3015850224401788,-0.3015850224401788,-5207101.254724948,-0.26035506273624737,-0.3015850224401788,-0.26035506273624737,-0.19867568163179394,-0.4735396542723323,False,True,3590
Sebastian Nanasi,579928.0,Strasbourg,Racing Club de Strasbourg Alsace,Ligue 1,2024-2025,MID,22.39561943874059,2107,12000000.0,16.300417207752275,RandomForest,A_v13A_current,15.998428504447563,8872157.004162505,0.3019887033047119,-0.3019887033047119,0.5,0.4054650664415025,0.35190376526998124,1,1,0.85,exact_age_validated,0.26,0.17,8872157.004162505,0.30198870330471195,-0.30198870330471195,-3127842.9958374947,-0.2606535829864579,-0.30198870330471195,-0.2606535829864579,-0.1990992250848497,-0.47377486399845636,False,True,3591
Simon Adingra,658536.0,Brighton,Association sportive de Monaco Football Club,Premier League,2024-2025,MID,22.95687885010267,1097,30000000.0,17.216707939626428,XGBoost,A_v13A_current,16.91461753845215,22178138.0,0.3020904011742793,-0.3020904011742793,0.0,0.0,-0.28329844427707607,0,2,0.85,exact_age_validated,0.16,0.16,22178136.926437713,0.3020904011742793,-0.3020904011742793,-7821863.073562287,-0.2607287691187429,-0.3020904011742793,-0.2607287691187429,-0.19920592686496702,-0.47383410456779995,False,True,3592
Anton Gaaei,701055.0,Ajax,AFC Ajax Amsterdam,Eredivisie,2024-2025,DEF,22.078028747433265,1781,3500000.0,15.068273526459642,RandomForest,B_v13B_advanced,14.765947182292743,2586838.8895662213,0.3023263441668984,-0.3023263441668984,0.16666666666666666,0.1541506322082249,-0.17136330217534446,0,2,0.85,exact_age_validated,0.15,0.2,2586838.8895662213,0.3023263441668984,-0.3023263441668984,-913161.1104337787,-0.26090317440965105,-0.3023263441668984,-0.26090317440965105,-0.19945347912368944,-0.47397152178046853,False,True,3593
Noah Mbamba,743395.0,Dender,FC Verbroedering Denderhoutem Denderleeuw Eendracht Hekelgem,Belgian Pro League,2024-2025,MID,19.95345653661876,453,2000000.0,14.50865773852422,RandomForest,B_v13B_advanced,14.20574455116404,1477326.4377821798,0.3029131873601791,-0.3029131873601791,-0.2,-0.22314345131425384,-0.44034709611189626,0,1,0.85,exact_age_validated,0.0,0.0,1477326.4377821798,0.3029131873601809,-0.3029131873601809,-522673.5622178202,-0.2613367811089101,-0.3029131873601809,-0.2613367811089101,-0.2000691971681219,-0.4743131686634065,False,True,3594
Alfie Devine,728734.0,Westerlo,Koninklijke Voetbal Club Westerlo,Belgian Pro League,2024-2025,MID,20.36139630390144,2114,2800000.0,14.845129975145433,RandomForest,A_v13A_current,14.54047463898134,2064656.9382572551,0.3046553361640942,-0.3046553361640942,0.2727272727272727,0.24116195941433105,0.22660047417117093,1,2,0.85,exact_age_validated,0.26,0.04,2064656.9382572586,0.30465533616409246,-0.30465533616409246,-735343.0617427414,-0.2626225220509791,-0.30465533616409246,-0.2626225220509791,-0.20189706612346373,-0.47532622816150477,False,True,3595
Marc Casado,636695.0,Barcelona,Futbol Club Barcelona,LaLiga,2024-2025,MID,21.07597535934292,1611,15000000.0,16.523560759066484,LightGBM,A_v13A_current,16.21847753403991,11055930.447479123,0.3050832250265749,-0.3050832250265749,5.0,1.7917591358948002,1.7211362970214654,1,1,0.85,exact_age_validated,0.06,0.17,11055930.447479125,0.3050832250265749,-0.3050832250265749,-3944069.552520875,-0.2629379701680583,-0.3050832250265749,-0.2629379701680583,-0.20234600869731975,-0.47557477567267764,False,True,3596
Bazoumana Touré,1067904.0,Hoffenheim,Turn- und Sportgemeinschaft 1899 Hoffenheim Fußball-Spielbetriebs,Bundesliga,2024-2025,MID,18.570841889117045,609,6000000.0,15.60727002719233,RandomForest,A_v13A_current,15.301726800581427,4420338.348601303,0.3055432266109008,-0.3055432266109008,0.7142857142857143,0.5389963816850951,0.12397959800657682,0,1,0.85,exact_age_validated,0.0,0.44,4420338.348601296,0.3055432266109026,-0.3055432266109026,-1579661.6513987044,-0.26327694189978407,-0.3055432266109026,-0.26327694189978407,-0.20282864405746395,-0.47584185788276817,False,True,3597
Samuele Vignato,650966.0,Monza,Hrvatski Nogometni Klub Rijeka,Serie A,2024-2025,MID,20.815879534565365,470,3500000.0,15.068273526459642,RandomForest,B_v13B_advanced,14.76221541477272,2577203.398107695,0.3060581116869212,-0.3060581116869212,0.0,0.0,-0.28329844427707607,0,2,0.85,exact_age_validated,0.0,0.0,2577203.398107695,0.3060581116869212,-0.3060581116869212,-922796.6018923051,-0.26365617196923,-0.3060581116869212,-0.26365617196923,-0.20336886337966542,-0.47614066039519226,False,True,3598
Noah Mbamba,743395.0,Dender,FC Verbroedering Denderhoutem Denderleeuw Eendracht Hekelgem,Belgian Pro League,2024-2025,MID,19.95345653661876,453,2000000.0,14.50865773852422,RandomForest,A_v13A_current,14.201013996379668,1470354.368014678,0.3076437421445508,-0.3076437421445508,-0.2,-0.22314345131425384,-0.44034709611189626,0,1,0.85,exact_age_validated,0.0,0.0,1470354.368014678,0.3076437421445526,-0.3076437421445526,-529645.6319853221,-0.26482281599266105,-0.3076437421445526,-0.26482281599266105,-0.2050325127083803,-0.47705988118856185,False,True,3599
Reinier,627226.0,Granada,Clube Atlético Mineiro,Spanish Segunda División,2024-2025,MID,22.73511293634497,1275,2500000.0,14.73180128983843,XGBoost,A_v13A_current,14.424105644226074,1837847.625,0.3076956456123554,-0.3076956456123554,-0.2857142857142857,-0.3364721223355378,-0.5181917654480871,0,3,0.85,exact_age_validated,0.07,0.28,1837847.5668807356,0.3076956456123554,-0.3076956456123554,-662152.4331192644,-0.2648609732477058,-0.3076956456123554,-0.2648609732477058,-0.20508697001837492,-0.47708994600829313,False,True,3600
Jean Mattéo Bahoya,939964.0,Eintracht Frankfurt,Eintracht Frankfurt Fußball AG,Bundesliga,2024-2025,MID,19.62217659137577,921,7500000.0,15.83041357850654,LightGBM,A_v13A_current,15.521770211083304,5508319.871255171,0.3086433674232349,-0.3086433674232349,0.0,0.0,-0.28329844427707607,0,1,1.0,exact_age_club_validated,0.2,0.29,5508319.871255171,0.3086433674232367,-0.3086433674232367,-1991680.1287448294,-0.2655573504993106,-0.3086433674232367,-0.2655573504993106,-0.20608132324039638,-0.47763863475725893,False,True,3601
