player_name_fbref,player_id_tm,club_actual,current_club_name_tm,league,season,position_group,age,minutes_played,market_value_eur,log_market_value_eur,model,feature_set,predicted_log_market_value_ml,predicted_market_value_ml_eur,residual_log_observed_minus_predicted,inefficiency_score_ml,market_value_growth_prev,delta_log_market_value_prev,growth_index,breakout_indicator,career_year,matching_confidence,matching_method,goals_per90,assists_per90,predicted_market_value_eur,residual_observed_minus_predicted_log,inefficiency_score_log,market_value_gap_eur,market_value_gap_pct,inefficiency_score_log_winsorized,market_value_gap_pct_winsorized,inefficiency_score_z,market_value_gap_pct_z,is_undervalued,is_overvalued,inefficiency_rank,market_value_growth_prev_growth_component_z,delta_log_market_value_prev_growth_component_z,growth_index_growth_component_z,breakout_indicator_growth_component_z,career_year_growth_component_z,growth_score_raw,growth_score_z,growth_score,growth_rank,high_growth_flag,matching_confidence_component,minutes_reliability_component,feature_completeness_component,temporal_stability_component,confidence_score_raw,confidence_score,confidence_score_z,confidence_rank,low_confidence_flag,opportunity_score_raw,opportunity_score,opportunity_rank,opportunity_tier,is_scouting_target,is_high_priority_or_target,position,club_anterior,expected_roi,expected_upside,player_level_tier,player_level_rank,portfolio_value_score,is_eligible_portfolio,portfolio_cost,upside_score_norm,dss_entity,dss_universe,dss_model,dss_feature_set,name_key,contract_expiration_date,current_club_name,market_value_in_eur,contract_months_remaining,contract_years_remaining,contract_expiring_12m,contract_critical_zone,free_agent_horizon,negotiation_leverage_score,contract_opportunity_score,contract_status,recruitment_contract_score,season_context_club,season_context_league,season_context_season,season_context_age,season_context_market_value_eur,player_name_tm,player_name_norm,current_club,current_league,current_season,current_market_value_eur,current_valuation_date,current_age,current_competition_id,current_club_id,homonym_group_size,is_homonym_name,identity_resolution_status,snapshot_source,identity_match_method,current_snapshot_applied,identity_review_required,display_club,display_league,player_name_tm_snapshot,player_name_norm_snapshot,current_club_snapshot,current_league_snapshot,current_season_snapshot,current_market_value_eur_snapshot,current_valuation_date_snapshot,current_age_snapshot,current_competition_id_snapshot,current_club_id_snapshot,homonym_group_size_snapshot,is_homonym_name_snapshot,identity_resolution_status_snapshot,snapshot_source_snapshot,player_name_tm_snapshot.1,player_name_norm_snapshot.1,current_club_snapshot.1,current_league_snapshot.1,current_season_snapshot.1,current_market_value_eur_snapshot.1,current_valuation_date_snapshot.1,current_age_snapshot.1,current_competition_id_snapshot.1,current_club_id_snapshot.1,homonym_group_size_snapshot.1,is_homonym_name_snapshot.1,identity_resolution_status_snapshot.1,snapshot_source_snapshot.1,player_name_tm_snapshot,player_name_norm_snapshot,current_club_snapshot,current_league_snapshot,current_season_snapshot,current_market_value_eur_snapshot,current_valuation_date_snapshot,current_age_snapshot,current_competition_id_snapshot,current_club_id_snapshot,homonym_group_size_snapshot,is_homonym_name_snapshot,identity_resolution_status_snapshot,snapshot_source_snapshot
Kamaldeen Sulemana,746695,Southampton,Atalanta Bergamasca Calcio S.p.a.,Premier League,2024-2025,MID,22.833675564681723,1402,13000000.0,16.38045991542581,XGBoost,B_v13B_advanced,16.519540786743164,14939820.0,-0.1390808713173541,0.1390808713173541,0.0,0.0,-0.283298444277076,0,5,0.85,exact_age_validated,0.06,0.06,14939821.454235723,-0.1390808713173541,0.1390808713173541,1939821.4542357232,0.1492170349412094,0.1390808713173541,0.1492170349412094,0.2636726005980943,-0.1508300864798331,True,False,2573,-0.43886031723519,-0.6327680716110969,-0.6568743697725876,-0.6249944573526541,-2.6745865176130845,-0.6819358807129526,-0.7568588740068649,6.763737821426614,5305,False,0.85,0.7788888888888889,1.0,1.0,0.8701111111111111,87.0111111111111,0.5716529559915647,2321,False,0.0701358030255485,48.50736118224874,2881,monitoring,False,False,MID,,0.1492170349412094,1939821.4542357232,Development Prospect,1,69.95360575233889,True,13000000.0,80.05306293642116,player,global_prospect_universe,XGBoost,B_v13B_advanced,kamaldeen sulemana,2029-06-30,Atalanta Bergamasca Calcio S.p.a.,18000000.0,48.0,4.0,0,0,0,20.0,14.0,Long-Term Locked Asset,38.16,Southampton,Premier League,2024-2025,22.833675564681723,13000000.0,Kamaldeen Sulemana,kamaldeen sulemana,Atalanta BC,Serie A,2025-2026,18000000.0,2025-12-23,23.85,IT1,800.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Atalanta BC,Serie A,Kamaldeen Sulemana,kamaldeen sulemana,Atalanta BC,Serie A,2025-2026,18000000.0,2025-12-23,23.85,IT1,800.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Kamaldeen Sulemana,kamaldeen sulemana,Atalanta BC,Serie A,2025-2026,18000000.0,2025-12-23,23.85,IT1,800.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Kamaldeen Sulemana,kamaldeen sulemana,Atalanta BC,Serie A,2025-2026,18000000,2025-12-23,23.85,IT1,800.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Anass Salah-Eddine,485584,Twente,Eindhovense Voetbalvereniging Philips Sport Vereniging,Eredivisie,2024-2025,DEF,22.7378507871321,1280,4000000.0,15.201804919084164,XGBoost,B_v13B_advanced,14.626530647277832,2250202.25,0.5752742718063324,-0.5752742718063324,2.333333333333333,1.2039722209929185,1.048923568498457,1,2,0.85,exact_age_validated,0.14,0.14,2250202.2235558582,0.5752742718063324,-0.5752742718063324,-1749797.7764441418,-0.4374494441110354,-0.5752742718063324,-0.4374494441110354,-0.4858314522548193,-0.6130756519538546,False,True,4224,1.0603848363333557,1.6616942967920096,1.6968702272650924,1.5997564550586283,-0.0011483840779789,1.4007595230558467,1.5546582975895678,44.23364205481939,412,True,0.85,0.7111111111111111,1.0,0.3333333333333333,0.7797222222222222,77.97222222222221,-0.2576089388586685,3699,False,0.0699354878855076,48.50235653377248,2882,monitoring,False,False,DEF,,-0.2561311091090104,-1024524.4364360416,Development Prospect,1,64.73529527702749,True,4000000.0,78.53285223052617,player,global_prospect_universe,XGBoost,B_v13B_advanced,anass salah eddine,2026-06-30,Eindhovense Voetbalvereniging Philips Sport Vereniging,12000000.0,12.0,1.0,1,0,1,80.0,76.0,Negotiable Target,56.75,Twente,Eredivisie,2024-2025,22.7378507871321,4000000.0,Anass Salah-Eddine,anass salah eddine,PSV Eindhoven,Eredivisie,2025-2026,12000000.0,2025-12-02,23.87,NL1,383.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,PSV Eindhoven,Eredivisie,Anass Salah-Eddine,anass salah eddine,PSV Eindhoven,Eredivisie,2025-2026,12000000.0,2025-12-02,23.87,NL1,383.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Anass Salah-Eddine,anass salah eddine,PSV Eindhoven,Eredivisie,2025-2026,12000000.0,2025-12-02,23.87,NL1,383.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Anass Salah-Eddine,anass salah eddine,PSV Eindhoven,Eredivisie,2025-2026,12000000,2025-12-02,23.87,NL1,383.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Check Keita,820146,Charleroi,Royal Charleroi Sporting Club,Belgian Pro League,2024-2025,DEF,21.50308008213552,1564,2000000.0,14.50865773852422,XGBoost,B_v13B_advanced,14.279990196228027,1591186.0,0.2286675422961916,-0.2286675422961916,0.3333333333333333,0.2876819057852131,0.261626022185801,1,1,0.85,exact_age_validated,0.12,0.0,1591185.981122146,0.2286675422961934,-0.2286675422961934,-408814.0188778541,-0.204407009438927,-0.2286675422961934,-0.204407009438927,-0.1221703923260288,-0.4294571296062393,False,True,3414,-0.2246824381539692,-0.0845201175592219,0.3058878473585187,1.5997564550586283,0.889997660433723,0.1881867236532213,0.2088624397037287,22.418168420309403,1963,False,0.85,0.8688888888888889,1.0,0.5,0.8516111111111112,85.16111111111113,0.4019269504690542,2842,False,0.0654072842404271,48.3892244586436,2897,monitoring,False,False,DEF,,-0.0531760451116712,-106352.0902233424,Development Prospect,1,67.0212904040985,True,2000000.0,79.00372016633678,player,global_prospect_universe,XGBoost,B_v13B_advanced,check keita,2027-06-30,Royal Charleroi Sporting Club,2500000.0,23.9,1.99,0,0,0,60.17,42.12,Neutral Contract,46.51,Charleroi,Belgian Pro League,2024-2025,21.50308008213552,2000000.0,Check Keita,check keita,Royal Charleroi SC,Belgian Pro League,2025-2026,3000000.0,2026-03-13,22.95,BE1,172.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Royal Charleroi SC,Belgian Pro League,Check Keita,check keita,Royal Charleroi SC,Belgian Pro League,2025-2026,3000000.0,2026-03-13,22.95,BE1,172.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Check Keita,check keita,Royal Charleroi SC,Belgian Pro League,2025-2026,2500000.0,2025-12-10,22.69,BE1,172.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Check Keita,check keita,Royal Charleroi SC,Belgian Pro League,2025-2026,2500000,2025-12-10,22.69,BE1,172.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Renato Veiga,805714,Juventus,Villarreal Club de Fútbol S.A.D.,Serie A,2024-2025,DEF,21.177275838466805,1093,8000000.0,15.89495209964411,XGBoost,B_v13B_advanced,15.595813751220703,5931654.0,0.2991383484234067,-0.2991383484234067,1.6666666666666667,0.9808290446784405,0.8354942081860997,1,2,0.85,exact_age_validated,0.0,0.08,5931654.58365084,0.2991383484234067,-0.2991383484234067,-2068345.41634916,-0.2585431770436449,-0.2991383484234067,-0.2585431770436449,-0.1961086222227135,-0.472112035418253,False,True,3585,0.6320290781709142,1.236440614113794,1.319787279477874,1.5997564550586283,-0.0011483840779789,1.0504059538568449,1.165812050621284,37.93040891666663,595,True,0.85,0.6072222222222222,1.0,0.3333333333333333,0.7433611111111111,74.33611111111111,-0.5911995413045669,4275,False,0.0653533621719151,48.38787727640885,2898,monitoring,False,False,DEF,,-0.197847507000111,-1582780.0560008883,Development Prospect,1,64.87190924578566,True,8000000.0,78.2465610213393,player,global_prospect_universe,XGBoost,B_v13B_advanced,renato veiga,2032-06-30,Villarreal Club de Fútbol S.A.D.,25000000.0,84.0,7.0,0,0,0,0.0,0.0,Long-Term Locked Asset,33.87,Juventus,Serie A,2024-2025,21.177275838466805,8000000.0,Renato Veiga,renato veiga,Villarreal CF,LaLiga,2025-2026,25000000.0,2025-12-12,22.37,ES1,1050.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Villarreal CF,LaLiga,Renato Veiga,renato veiga,Villarreal CF,LaLiga,2025-2026,25000000.0,2025-12-12,22.37,ES1,1050.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Renato Veiga,renato veiga,Villarreal CF,LaLiga,2025-2026,25000000.0,2025-12-12,22.37,ES1,1050.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Renato Veiga,renato veiga,Villarreal CF,LaLiga,2025-2026,25000000,2025-12-12,22.37,ES1,1050.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Juanlu Sánchez,676042,Sevilla,Sevilla Fútbol Club S.A.D.,LaLiga,2024-2025,DEF,21.36892539356605,1722,12000000.0,16.300417207752275,XGBoost,B_v13B_advanced,16.329835891723633,12358269.0,-0.0294186839713574,0.0294186839713574,-0.2,-0.2231435346475443,-0.4403471457381762,0,3,0.85,exact_age_validated,0.21,0.21,12358268.259507576,-0.0294186839713574,0.0294186839713574,358268.259507576,0.029855688292298,0.0294186839713574,0.029855688292298,0.1486146288711253,-0.2448771390174186,True,False,2811,-0.5673670446839226,-1.0580224371802645,-0.9343450383180796,-0.6249944573526541,-0.8922944285896809,-0.8283172713035255,-0.9193229085171344,4.130181000273468,5865,False,0.85,0.9566666666666668,1.0,0.9,0.9223333333333334,92.23333333333336,1.0507593980070669,1025,False,0.0620591983512487,48.30557629834851,2913,monitoring,False,False,DEF,,0.029855688292298,358268.259507576,Development Prospect,1,67.95481097908942,True,12000000.0,79.24199223575359,player,global_prospect_universe,XGBoost,B_v13B_advanced,juanlu sanchez,2029-06-30,Sevilla Fútbol Club S.A.D.,15000000.0,48.0,4.0,0,0,0,20.0,14.0,Long-Term Locked Asset,38.01,Sevilla,LaLiga,2024-2025,21.36892539356605,12000000.0,Juanlu Sánchez,juanlu sanchez,Sevilla FC,LaLiga,2025-2026,15000000.0,2025-12-12,22.33,ES1,368.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Sevilla FC,LaLiga,Juanlu Sánchez,juanlu sanchez,Sevilla FC,LaLiga,2025-2026,15000000.0,2025-12-12,22.33,ES1,368.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Juanlu Sánchez,juanlu sanchez,Sevilla FC,LaLiga,2025-2026,15000000.0,2025-12-12,22.33,ES1,368.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Juanlu Sánchez,juanlu sanchez,Sevilla FC,LaLiga,2025-2026,15000000,2025-12-12,22.33,ES1,368.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Yellu Santiago,941869,Getafe,Futebol Clube de Arouca,LaLiga,2024-2025,MID,20.591375770020534,372,1000000.0,13.815510557964274,XGBoost,B_v13B_advanced,14.59499168395996,2180340.75,-0.7794811259956873,0.7794811259956873,0.0,0.0,-0.283298444277076,0,1,0.85,exact_age_validated,0.0,0.0,2180340.6498568584,-0.7794811259956855,0.7794811259956855,1180340.6498568584,1.1803406498568585,0.7794811259956855,1.1803406498568585,0.9355829115263676,0.6616116252407637,True,False,1158,-0.43886031723519,-0.6327680716110969,-0.6568743697725876,-0.6249944573526541,0.889997660433723,-0.5037066718106122,-0.559047962189276,9.970270748459184,3951,False,0.85,0.2066666666666666,1.0,0.6666666666666666,0.6365000000000002,63.65000000000002,-1.571583840471389,5787,True,0.0604918426979054,48.26641768017984,2919,monitoring,False,False,MID,,1.60822484605987,1608224.84605987,Rotation Profile,2,78.05837276066357,True,1000000.0,79.8830096658586,player,global_prospect_universe,XGBoost,B_v13B_advanced,yellu santiago,2026-06-30,Futebol Clube de Arouca,900000.0,12.0,1.0,1,0,1,80.0,76.0,Negotiable Target,56.59,Getafe,LaLiga,2024-2025,20.591375770020534,1000000.0,Yellu Santiago,yellu santiago,Hellas Verona,Serie A,2025-2026,900000.0,2025-12-23,21.58,IT1,276.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Hellas Verona,Serie A,Yellu Santiago,yellu santiago,Hellas Verona,Serie A,2025-2026,900000.0,2025-12-23,21.58,IT1,276.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Yellu Santiago,yellu santiago,Hellas Verona,Liga Portugal,2025-2026,900000.0,2025-12-23,21.58,PO1,8024.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Yellu Santiago,yellu santiago,Hellas Verona,Liga Portugal,2025-2026,900000,2025-12-23,21.58,PO1,8024.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Brian Mansilla,981058,Arouca,Futebol Clube de Arouca,Liga Portugal,2024-2025,MID,22.60095824777549,340,1000000.0,13.815510557964274,XGBoost,B_v13B_advanced,14.726964950561523,2487938.25,-0.9114543925972498,0.9114543925972498,-0.1666666666666666,-0.1823213901274414,-0.4120097140238666,0,1,0.85,exact_age_validated,0.0,0.0,2487938.3424521573,-0.9114543925972498,0.9114543925972498,1487938.3424521573,1.4879383424521573,0.9114543925972498,1.4879383424521573,1.0740497499585564,0.90397363914331,True,False,912,-0.5459492567758004,-0.9802258960593708,-0.8842790011622153,-0.6249944573526541,0.889997660433723,-0.6969218588546845,-0.7734913329565019,6.494124144458636,5385,False,0.85,0.1888888888888888,1.0,0.5833333333333334,0.6219444444444445,62.19444444444445,-1.7051220189906042,5951,True,0.0563301254399596,48.1624418552404,2932,monitoring,False,False,MID,,2.762297566365025,2762297.566365025,First Team Ready,3,83.05296533022363,True,1000000.0,80.47485480454844,player,global_prospect_universe,XGBoost,B_v13B_advanced,brian mansilla,2028-06-30,RFK Akhmat Grozny,1500000.0,36.0,3.0,0,0,0,40.0,28.0,Protected Asset,42.11,Arouca,Liga Portugal,2024-2025,22.60095824777549,1000000.0,Brian Mansilla,brian mansilla,FC Arouca,Liga Portugal,2025-2026,1000000.0,2025-12-18,23.6,PO1,8024.0,2.0,True,PLAYER_ID_REQUIRED_HOMONYM,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,FC Arouca,Liga Portugal,Brian Mansilla,brian mansilla,FC Arouca,Liga Portugal,2025-2026,1000000.0,2025-12-18,23.6,PO1,8024.0,2.0,True,PLAYER_ID_REQUIRED_HOMONYM,transfermarkt_kaggle_player_scores_latest_valuation,Brian Mansilla,brian mansilla,FC Arouca,Liga Portugal,2025-2026,1000000.0,2025-12-18,23.6,PO1,8024.0,2.0,True,PLAYER_ID_REQUIRED_HOMONYM,transfermarkt_kaggle_player_scores_latest_valuation,Brian Mansilla,brian mansilla,FC Arouca,Liga Portugal,2025-2026,1000000,2025-12-18,23.6,PO1,8024.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,transfermarkt_kaggle_player_scores_latest_valuation
Nilson Angulo,903611,Anderlecht,Sunderland Association Football Club,Belgian Pro League,2024-2025,MID,21.481177275838466,1172,1500000.0,14.22097566607244,XGBoost,B_v13B_advanced,14.49791431427002,1978628.375,-0.2769386481975804,0.2769386481975804,0.0,0.0,-0.283298444277076,0,1,0.85,exact_age_validated,0.08,0.23,1978628.1604245813,-0.2769386481975804,0.2769386481975804,478628.1604245817,0.3190854402830544,0.2769386481975804,0.3190854402830544,0.4083134889344048,-0.0169875713760873,True,False,2226,-0.43886031723519,-0.6327680716110969,-0.6568743697725876,-0.6249944573526541,0.889997660433723,-0.5037066718106122,-0.559047962189276,9.970270748459184,4052,False,0.85,0.6511111111111111,1.0,0.6666666666666666,0.7920555555555556,79.20555555555556,-0.1444582685103255,3571,False,0.0559187746645385,48.152164718769335,2935,monitoring,False,False,MID,,0.5143471217727559,771520.6826591338,Development Prospect,1,72.30742853610758,True,1500000.0,79.45392120122585,player,global_prospect_universe,XGBoost,B_v13B_advanced,nilson angulo,2030-06-30,Sunderland Association Football Club,7000000.0,60.0,5.0,0,0,0,0.0,0.0,Long-Term Locked Asset,33.71,Anderlecht,Belgian Pro League,2024-2025,21.481177275838466,1500000.0,Nilson Angulo,nilson angulo,Sunderland AFC,Premier League,2025-2026,17000000.0,2026-03-09,22.72,GB1,289.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Sunderland AFC,Premier League,Nilson Angulo,nilson angulo,Sunderland AFC,Premier League,2025-2026,17000000.0,2026-03-09,22.72,GB1,289.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Nilson Angulo,nilson angulo,RSC Anderlecht,Premier League,2025-2026,7000000.0,2025-12-10,22.48,GB1,289.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Nilson Angulo,nilson angulo,RSC Anderlecht,Premier League,2025-2026,7000000,2025-12-10,22.48,GB1,289.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Fedde Leysen,660746,Union SG,Royale Union Saint-Gilloise,Belgian Pro League,2024-2025,DEF,21.234770704996578,1773,2500000.0,14.73180128983843,XGBoost,B_v13B_advanced,14.24764633178711,1540544.25,0.4841549580513202,-0.4841549580513202,0.6666666666666666,0.510825357099467,0.4347834946618245,1,2,0.85,exact_age_validated,0.0,0.0,1540544.26654648,0.4841549580513202,-0.4841549580513202,-959455.73345352,-0.3837822933814079,-0.4841549580513202,-0.3837822933814079,-0.390228731941328,-0.5707902933690717,False,True,3976,-0.0105045590727483,0.3407340891980598,0.6118191871567694,1.5997564550586283,-0.0011483840779789,0.4119418821287496,0.4572011502581026,26.44376157456231,1352,False,0.85,0.985,1.0,0.5,0.8922500000000001,89.22500000000001,0.7747635061438818,1913,False,0.0546271862255715,48.11989583429202,2941,monitoring,False,False,DEF,,-0.3178875259823003,-794718.8149557507,Development Prospect,1,63.207116316020496,True,2500000.0,78.65070385072627,player,global_prospect_universe,XGBoost,B_v13B_advanced,fedde leysen,2029-06-30,Royale Union Saint-Gilloise,5000000.0,48.0,4.0,0,0,0,20.0,14.0,Long-Term Locked Asset,37.88,Union SG,Belgian Pro League,2024-2025,21.234770704996578,2500000.0,Fedde Leysen,fedde leysen,Union Saint-Gilloise,Belgian Pro League,2025-2026,5000000.0,2025-12-10,22.42,BE1,3948.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Union Saint-Gilloise,Belgian Pro League,Fedde Leysen,fedde leysen,Union Saint-Gilloise,Belgian Pro League,2025-2026,5000000.0,2025-12-10,22.42,BE1,3948.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Fedde Leysen,fedde leysen,Union Saint-Gilloise,Belgian Pro League,2025-2026,5000000.0,2025-12-10,22.42,BE1,3948.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Fedde Leysen,fedde leysen,Union Saint-Gilloise,Belgian Pro League,2025-2026,5000000,2025-12-10,22.42,BE1,3948.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Anis Hadj Moussa,917911,Feyenoord,Feyenoord Rotterdam,Eredivisie,2024-2025,MID,22.847364818617383,1969,12000000.0,16.300417207752275,XGBoost,B_v13B_advanced,14.848742485046388,2810133.25,1.4516747227058886,-1.4516747227058886,5.0,1.7917590525615097,1.7211362473951857,1,1,0.85,exact_age_validated,0.37,0.14,2810133.3200620287,1.4516747227058868,-1.4516747227058868,-9189866.679937972,-0.7658222233281643,-1.4516747227058868,-0.7658222233281643,-1.405354040136019,-0.8718067477899616,False,True,5686,2.773807868983123,2.781865295890966,2.8845228451024383,1.5997564550586283,0.889997660433723,2.592308189265385,2.877120140906685,65.670869184387,141,True,0.85,1.0,1.0,0.1666666666666666,0.8641666666666667,86.41666666666667,0.5171163716344821,2427,False,0.0497585874787572,47.99825937039417,2956,monitoring,False,False,MID,,-0.7328928114079019,-8794713.736894822,Development Prospect,1,52.48064625463536,True,12000000.0,74.5480524139598,player,global_prospect_universe,XGBoost,B_v13B_advanced,anis hadj moussa,2030-06-30,Feyenoord Rotterdam,2000000.0,60.0,5.0,0,0,0,0.0,0.0,Long-Term Locked Asset,33.6,Feyenoord,Eredivisie,2024-2025,22.847364818617383,12000000.0,Anis Hadj Moussa,anis hadj moussa,Feyenoord Rotterdam,Eredivisie,2025-2026,20000000.0,2025-12-02,23.81,NL1,234.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Feyenoord Rotterdam,Eredivisie,Anis Hadj Moussa,anis hadj moussa,Feyenoord Rotterdam,Eredivisie,2025-2026,20000000.0,2025-12-02,23.81,NL1,234.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Anis Hadj Moussa,anis hadj moussa,Vitesse Arnhem,Eredivisie,2023-2024,2000000.0,2024-05-31,22.3,NL1,234.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Anis Hadj Moussa,anis hadj moussa,Vitesse Arnhem,Eredivisie,2023-2024,2000000,2024-05-31,22.3,NL1,234.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
David Ozoh,865993,Derby County,Crystal Palace Football Club,Championship,2024-2025,MID,19.652292950034223,699,700000.0,13.458835614025542,XGBoost,B_v13B_advanced,14.01429557800293,1219919.75,-0.5554599639773876,0.5554599639773876,0.0,0.0,-0.283298444277076,0,1,0.85,exact_age_validated,0.13,0.0,1219919.6794221888,-0.5554599639773876,0.5554599639773876,519919.6794221888,0.7427423991745554,0.5554599639773876,0.7427423991745554,0.7005390814738112,0.3168197237776664,True,False,1611,-0.43886031723519,-0.6327680716110969,-0.6568743697725876,-0.6249944573526541,0.889997660433723,-0.5037066718106122,-0.559047962189276,9.970270748459184,3999,False,0.85,0.3883333333333333,1.0,0.6666666666666666,0.7000833333333335,70.00833333333335,-0.9882462629323038,4886,False,0.0478852516768164,47.95145618235358,2966,monitoring,False,False,MID,,1.5586915847420044,1091084.109319403,Rotation Profile,2,77.40485407470133,True,700000.0,79.6178034741921,player,global_prospect_universe,XGBoost,B_v13B_advanced,david ozoh,2026-06-30,Crystal Palace Football Club,1000000.0,12.0,1.0,1,0,1,80.0,76.0,Negotiable Target,56.37,Derby County,Championship,2024-2025,19.652292950034223,700000.0,David Ozoh,david ozoh,Derby County,Premier League,2025-2026,1000000.0,2025-12-03,20.58,GB1,22.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Derby County,Premier League,David Ozoh,david ozoh,Derby County,Premier League,2025-2026,1000000.0,2025-12-03,20.58,GB1,22.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,David Ozoh,david ozoh,Derby County,Premier League,2025-2026,1000000.0,2025-12-03,20.58,GB1,873.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,David Ozoh,david ozoh,Derby County,Premier League,2025-2026,1000000,2025-12-03,20.58,GB1,873.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
